"Report.ID","Arrest.Date","Time","Area.ID","Area.Name","Reporting.District","Age","Sex.Code","Descent.Code","Charge.Group.Code","Charge.Group.Description","Arrest.Type.Code","Charge","Charge.Description","Address","Cross.Street","Location"
180313171,"2018-05-19",2115,3,"Southwest",396,30,"M","B",20,"Disorderly Conduct","M","647(H)PC","DISORD CONDUCT:LOITER/ETC PRIV PROPERTY","800 W  41ST                         ST","","(34.0092, -118.2872)"
180313172,"2018-05-19",2120,3,"Southwest",396,23,"M","B",20,"Disorderly Conduct","M","647(H)PC","DISORD CONDUCT:LOITER/ETC PRIV PROPERTY","800 W  41ST                         ST","","(34.0092, -118.2872)"
180313554,"2018-05-19",2122,3,"Southwest",396,20,"M","H",20,"Disorderly Conduct","M","647(H)PC","DISORD CONDUCT:LOITER/ETC PRIV PROPERTY","800 W  41ST                         ST","","(34.0092, -118.2872)"
180710684,"2018-05-19",1311,7,"Wilshire",722,32,"F","O",6,"Larceny","M","459.5PC","SHOPLIFTING","8400    BEVERLY                      BL","","(34.0761, -118.3731)"
181110810,"2018-05-19",1850,11,"Northeast",1102,39,"F","A",6,"Larceny","M","459.5PC","SHOPLIFTING","2900    LOS FELIZ                    BL","","(34.1367, -118.2713)"
181412727,"2018-05-19",640,14,"Pacific",1467,39,"M","H",24,"Miscellaneous Other Violations","M","71.02LAMC","HIRE VEH W/O LIC","76TH","SEPULVEDA","(33.9717, -118.3949)"
181412728,"2018-05-19",745,14,"Pacific",1488,46,"M","O",24,"Miscellaneous Other Violations","M","71.02LAMC","HIRE VEH W/O LIC","CENTURY","SEPULVEDA","(33.9526, -118.3823)"
181412729,"2018-05-19",800,14,"Pacific",1497,25,"M","W",24,"Miscellaneous Other Violations","M","71.02LAMC","HIRE VEH W/O LIC","98TH","AVION","(33.9431, -118.3743)"
181412730,"2018-05-19",900,14,"Pacific",1497,64,"M","W",24,"Miscellaneous Other Violations","M","71.02LAMC","HIRE VEH W/O LIC","CENTURY","AVIATION","(33.9455, -118.3785)"
181412964,"2018-05-19",2030,14,"Pacific",1431,35,"M","W",NA,"","I","41.18(A)LAM","","GRAND","RIVIERA","(33.9882, -118.4688)"
181412965,"2018-05-19",2009,14,"Pacific",1431,33,"M","W",NA,"","I","41.18(A)LAM","","GRAND","RIVIERA","(33.9882, -118.4688)"
181412966,"2018-05-19",1425,14,"Pacific",1413,47,"M","B",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","OCEAN FRONT","MARKET","(33.9956, -118.4722)"
181412967,"2018-05-19",1700,14,"Pacific",1411,50,"M","H",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","DUDLEY","OCEAN FRONT","(33.9918, -118.4791)"
181511644,"2018-05-19",1200,15,"N Hollywood",1526,23,"M","H",24,"Miscellaneous Other Violations","M","41.24ALAMC","TRESPASS ON PVT PROP W/SIGN POSTED","11600    ERWIN                        ST","","(34.1831, -118.3846)"
181511645,"2018-05-19",1440,15,"N Hollywood",1526,26,"F","H",24,"Miscellaneous Other Violations","M","41.24ALAMC","TRESPASS ON PVT PROP W/SIGN POSTED","11600    ERWIN                        ST","","(34.1831, -118.3846)"
181911320,"2018-05-19",1116,19,"Mission",1958,33,"M","H",17,"Liquor Laws","I","25620BP","OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE","VAN NUYS                     BL","WOODMAN                      AV","(34.2471, -118.4482)"
181911510,"2018-05-19",1115,19,"Mission",1958,41,"M","H",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","WOODMAN","VAN NUYS","(34.2485, -118.4491)"
182011489,"2018-05-19",2150,20,"Olympic",2071,26,"M","B",18,"Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","PICO                         BL","WESTERN                      AV","(34.0472, -118.309)"
5316036,"2018-05-19",40,20,"Olympic",2013,29,"M","O",15,"Against Family/Child","M","273.6(A)PC","DISOBEY DOMESTIC RELATIONS COURT ORDER","100 N  SERRANO                      AV","","(34.0737, -118.3067)"
5316051,"2018-05-19",100,2,"Rampart",269,29,"M","H",22,"Driving Under Influence","M","23152(B)VC","DRUNK DRIVING .10 OR ABOVE","700 S  UNION                        AV","","(34.0539, -118.2712)"
5316061,"2018-05-19",310,10,"West Valley",1041,28,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","TAMPA                        AV","VENTURA                      FY","(34.1737, -118.5535)"
5316030,"2018-05-19",30,10,"West Valley",1047,44,"M","W",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","17400    COLLINS","","(34.1739, -118.5123)"
5316087,"2018-05-19",240,12,"77th Street",1266,36,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","79TH                         ST","BROADWAY","(33.9679, -118.2783)"
5316089,"2018-05-19",320,9,"Van Nuys",941,59,"M","W",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","15300    HATTERAS                     ST","","(34.1758, -118.4662)"
5316092,"2018-05-19",400,9,"Van Nuys",915,20,"M","H",23,"Moving Traffic Violations","M","14601.5AVC","DRIVE WITH KNOWLEDGE THAT LIC SUSP/REV","CALHOUN","VANOWEN","(34.1939, -118.4421)"
5316097,"2018-05-19",310,17,"Devonshire",1792,39,"M","W",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","CORBIN","ROSCOE","(34.2204, -118.5623)"
5316099,"2018-05-19",300,3,"Southwest",354,19,"M","H",7,"Vehicle Theft","M","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","2800 W  36TH                         ST","","(34.023, -118.326)"
5316134,"2018-05-19",503,2,"Rampart",236,32,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","RAMPART                      BL","TEMPLE                       ST","(34.0657, -118.268)"
5316154,"2018-05-19",630,1,"Central",166,68,"F","B",12,"Weapon (carry/poss)","M","417(A)(1)PC","EXHIBIT/DRAW DEADLY WEAPON NOT A FIREARM","600 S  SAN PEDRO                    ST","","(34.0421, -118.2469)"
5316213,"2018-05-19",955,13,"Newton",1394,26,"M","H",23,"Moving Traffic Violations","M","14601.2AVC","DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL","200 E  69TH                         ST","","(33.977, -118.2717)"
5316216,"2018-05-19",1015,9,"Van Nuys",919,26,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","7000    WOODMAN                      AV","","(34.1976, -118.4312)"
5316242,"2018-05-19",1100,12,"77th Street",1245,60,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","69TH                         ST","NORMANDIE                    AV","(33.977, -118.3003)"
5316244,"2018-05-19",1114,14,"Pacific",1432,39,"F","H",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","PALMS","ELECTRIC","(33.9906, -118.4635)"
5316247,"2018-05-19",800,20,"Olympic",2062,43,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","OLYMPIC","WILTON","(34.0526, -118.3145)"
5316249,"2018-05-19",910,21,"Topanga",2177,26,"M","B",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","5500    OWENSMOUTH                   AV","","(34.1722, -118.6019)"
5316259,"2018-05-19",1200,11,"Northeast",1157,39,"M","H",NA,"","F","3454(C)PC","","1900 N  SAN FERNANDO                 RD","","(34.1003, -118.2355)"
5316270,"2018-05-19",1222,1,"Central",112,29,"M","H",22,"Driving Under Influence","M","23152(F)VC","DUI OF ANY DRUG","SPRING","N  101 FWY","(34.0564, -118.2413)"
5316280,"2018-05-19",1100,11,"Northeast",1151,48,"M","W",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","4700 W  SUNSET                       BL","","(34.0982, -118.2918)"
5316265,"2018-05-19",1230,13,"Newton",1365,41,"M","B",5,"Burglary","F","459PC","BURGLARY","4800    ASCOT                        AV","","(34.0002, -118.2499)"
5316290,"2018-05-19",1105,12,"77th Street",1267,22,"F","B",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","400 W  83RD                         ST","","(33.9642, -118.2809)"
5316255,"2018-05-19",1100,12,"77th Street",1245,43,"F","B",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","69TH                         ST","NORMANDIE                    AV","(33.977, -118.3003)"
5316286,"2018-05-19",1320,19,"Mission",1966,24,"M","H",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","14200    TERRA BELLA                  ST","","(34.2378, -118.4465)"
5316287,"2018-05-19",1120,12,"77th Street",1273,27,"M","B",24,"Miscellaneous Other Violations","F","594(B)(1)PC","VANDALISM W/LOSS VALUED EQ OR > $400","1800 S  ST ANDREW                    PL","","(33.9564, -118.309)"
5316289,"2018-05-19",1130,7,"Wilshire",732,30,"M","W",24,"Miscellaneous Other Violations","M","602(O)(1)PC","REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.","6100 W  5TH                          ST","","(34.0674, -118.3614)"
5316237,"2018-05-19",1125,3,"Southwest",392,44,"M","B",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","2300 W  VERNON                       AV","","(34.0037, -118.3182)"
5316305,"2018-05-19",1210,7,"Wilshire",784,26,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","2400 S  RIDGELEY                     DR","","(34.0375, -118.3506)"
5316306,"2018-05-19",1425,15,"N Hollywood",1526,23,"M","H",6,"Larceny","M","484(A)PC","GRAND THEFT (OVER $400)","11600    ERWIN                        ST","","(34.1831, -118.3846)"
5316317,"2018-05-19",1415,12,"77th Street",1249,24,"F","B",14,"Sex (except rape/prst)","M","647(A)PC","SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW","70TH                         ST","DENVER","(33.9761, -118.2838)"
5316328,"2018-05-19",1325,17,"Devonshire",1771,47,"M","H",24,"Miscellaneous Other Violations","F","3455(B)1PC","WARRANT-PETITION TO REVOKE COMMUNITY SUPVN","20500    PRAIRIE                      ST","","(34.2391, -118.5798)"
5316334,"2018-05-19",1405,3,"Southwest",375,31,"M","B",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","1800    BROWNING                     BL","","(34.0119, -118.3111)"
5316339,"2018-05-19",1105,12,"77th Street",1268,26,"M","B",24,"Miscellaneous Other Violations","M","594(B)2APC","DEFACE/DAMAGE PROPERTY <$400","S  FLOWER                       ST","W  83RD                         ST","(33.964, -118.2739)"
5316342,"2018-05-19",1445,12,"77th Street",1233,53,"M","B",6,"Larceny","M","490PC","PETTY THEFT","1800 W  SLAUSON                      AV","","(33.9892, -118.3089)"
5316354,"2018-05-19",1530,18,"Southeast",1849,25,"M","H",16,"Narcotic Drug Laws","M","11364HS","POSSESSION CNTL SUBSTANCE PARAPHERNALIA","11200    WILMINGTON                   AV","","(33.9335, -118.239)"
5316355,"2018-05-19",1413,7,"Wilshire",774,26,"M","B",4,"Aggravated Assault","F","273.5(F)1PC","INJURING A SPOUSE/COHABITANT, ETC W/PRIOR","1800 S  ORANGE                       DR","","(34.043, -118.3488)"
5316360,"2018-05-19",1600,19,"Mission",1966,25,"M","H",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","14400    TERRA BELLA                  ST","","(34.2378, -118.4465)"
5316368,"2018-05-19",1515,17,"Devonshire",1754,55,"M","O",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","18700    LASSEN                       ST","","(34.2538, -118.5371)"
5316375,"2018-05-19",1500,2,"Rampart",269,20,"M","B",12,"Weapon (carry/poss)","F","25400(A)1PC","CARRY CONCEALED WEAPON IN VEHICLE","8TH","VALENCIA","(34.0517, -118.271)"
5316376,"2018-05-19",1635,13,"Newton",1343,37,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","WADSWORTH","35TH                         ST","(34.0118, -118.2589)"
5316389,"2018-05-19",1600,10,"West Valley",1039,39,"M","O",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","16100    HAYNES                       ST","","(34.1892, -118.4837)"
5316395,"2018-05-19",1710,13,"Newton",1353,48,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","VERNON","AVALON","(34.0039, -118.2652)"
5316405,"2018-05-19",1730,2,"Rampart",256,29,"M","H",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","1800 W  7TH                          ST","","(34.0565, -118.2724)"
5316419,"2018-05-19",1645,20,"Olympic",2005,40,"M","H",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","300 N  ARDMORE                      AV","","(34.0763, -118.3023)"
5316426,"2018-05-19",1720,1,"Central",162,31,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","800 S  HILL                         ST","","(34.0462, -118.2585)"
5316372,"2018-05-19",1315,14,"Pacific",1441,52,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","OCEAN                        BL","S  VENICE","(33.9871, -118.465)"
5316312,"2018-05-19",1310,12,"77th Street",1269,35,"F","B",3,"Robbery","F","211PC","ROBBERY","SAN PEDRO                    ST","MANCHESTER                   AV","(33.9601, -118.2695)"
5316346,"2018-05-19",1350,6,"Hollywood",645,25,"M","W",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","LA BREA","SUNSET","(34.098, -118.3441)"
5316409,"2018-05-19",1720,1,"Central",138,28,"M","B",4,"Aggravated Assault","F","273.5(F)1PC","INJURING A SPOUSE/COHABITANT, ETC W/PRIOR","4TH","OMAR","(34.0454, -118.2422)"
5316438,"2018-05-19",1700,12,"77th Street",1209,45,"M","B",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","52ND                         PL","FLOWER                       ST","(33.9958, -118.281)"
5316445,"2018-05-19",1903,13,"Newton",1317,38,"M","W",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316448,"2018-05-19",1825,3,"Southwest",395,24,"M","B",16,"Narcotic Drug Laws","F","11378.5HS","POSS PHENCYCLIDINE/DESIGNATD SUB FOR SALE","1700 W  43RD                         ST","","(34.0055, -118.3089)"
5316459,"2018-05-19",1905,14,"Pacific",1444,23,"M","W",6,"Larceny","M","459.5PC","SHOPLIFTING","4300    LINCOLN                      BL","","(33.9876, -118.4489)"
5316464,"2018-05-19",1905,17,"Devonshire",1797,51,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","HAYVENHURST","PARTHENIA","(34.2285, -118.4939)"
5316472,"2018-05-19",1639,3,"Southwest",328,36,"M","H",14,"Sex (except rape/prst)","M","314.1PC","INDECENT EXPOSURE,ILL ENTRY OCCUPY DWELLG","3300 S  FIGUEROA                     ST","","(34.0268, -118.2808)"
5316476,"2018-05-19",1910,13,"Newton",1371,39,"F","B",24,"Miscellaneous Other Violations","F","3000.08CPC","PAROLE WARRANT","52ND","GRAND","(33.9958, -118.2801)"
5316483,"2018-05-19",1935,16,"Foothill",1623,31,"M","H",9,"Forgery/Counterfeit","F","470(A)PC","FORGERY","VAN NUYS","HERRICK","(34.2704, -118.4162)"
5316484,"2018-05-19",1950,13,"Newton",1317,21,"M","H",23,"Moving Traffic Violations","M","14601(A)VC","DRIVE W/LIC SUSPEND/REV 4 RECKLESS DRIVG","OLYMPIC","ALAMEDA","(34.0276, -118.2391)"
5316485,"2018-05-19",1930,10,"West Valley",1035,24,"M","H",24,"Miscellaneous Other Violations","M","602(O)(2)PC","REFUSE TO LEAVE PROPERTY UPON REQST OWNER","18300    KITTRIDGE                    ST","","(34.1903, -118.5317)"
5316486,"2018-05-19",1930,12,"77th Street",1215,28,"M","B",24,"Miscellaneous Other Violations","M","166(A)(4)PC","CONTEMPT OF COURT - DISOBEY COURT ORDER","1400 W  58TH                         ST","","(33.9897, -118.3002)"
5316492,"2018-05-19",1907,13,"Newton",1317,23,"M","H",22,"Driving Under Influence","M","23152(F)VC","DUI OF ANY DRUG","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316503,"2018-05-19",1930,13,"Newton",1317,21,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316511,"2018-05-19",2015,13,"Newton",1317,32,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316516,"2018-05-19",2025,2,"Rampart",249,36,"M","O",6,"Larceny","M","490.2PC","PETTY THEFT","1100 W  6TH                          ST","","(34.0541, -118.2621)"
5316522,"2018-05-19",1530,3,"Southwest",363,30,"M","H",3,"Robbery","F","211PC","ROBBERY","3700    SANTA ROSALIA","","(34.0072, -118.3373)"
5316525,"2018-05-19",2021,16,"Foothill",1687,28,"F","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","SAN FERNANDO","PENROSE","(34.2248, -118.3774)"
5316488,"2018-05-19",1712,13,"Newton",1344,52,"M","H",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","42ND                         PL","SAN PEDRO                    ST","(34.0066, -118.2696)"
5316439,"2018-05-19",1700,12,"77th Street",1209,36,"F","B",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","52ND","FLOWER","(33.9958, -118.281)"
5316467,"2018-05-19",1830,21,"Topanga",2139,54,"M","W",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","7300    CORBIN                       AV","","(34.2047, -118.5688)"
5316466,"2018-05-19",1810,5,"Harbor",526,24,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","900 N  AVALON                       BL","","(33.7798, -118.2656)"
5316527,"2018-05-19",2050,13,"Newton",1317,36,"F","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316529,"2018-05-19",1945,13,"Newton",1385,34,"M","H",16,"Narcotic Drug Laws","F","11378HS","POSSESSION CONTROLLED SUBSTANCE FOR SALE","METTLER","SLAUSON","(33.9893, -118.2664)"
5316531,"2018-05-19",2000,11,"Northeast",1126,15,"M","H",24,"Miscellaneous Other Violations","F","594(A)(1)PC","DEFACE PROPERTY","MERIDIAN","KIRBY","(34.1232, -118.2003)"
5316532,"2018-05-19",2145,6,"Hollywood",669,66,"M","W",22,"Driving Under Influence","M","21200.5VC","DUI ALCOHOL/DRUGS ON BICYCLE","KINGSLEY","FOUNTAIN","(34.0952, -118.3025)"
5316533,"2018-05-19",1935,13,"Newton",1317,21,"M","H",22,"Driving Under Influence","M","23152(F)VC","DUI OF ANY DRUG","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
5316534,"2018-05-19",2000,11,"Northeast",1126,16,"M","H",24,"Miscellaneous Other Violations","F","594(A)(1)PC","DEFACE PROPERTY","MERIDIAN","KIRBY","(34.1232, -118.2003)"
5316535,"2018-05-19",2035,12,"77th Street",1219,29,"M","H",16,"Narcotic Drug Laws","F","11379(A)HS","TRANSPORT/SELL CONTROLLED SUBSTANCE","54TH","FLOWER","(33.9933, -118.2809)"
5316536,"2018-05-19",2030,18,"Southeast",1871,29,"M","B",23,"Moving Traffic Violations","M","40508(A)VC","FTA/TRAFFIC WARRANT","13700    MENLO                        AV","","(33.9077, -118.2894)"
5316538,"2018-05-19",2135,6,"Hollywood",647,32,"M","H",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","HOLLYWOOD                    BL","BRONSON","(34.1017, -118.318)"
5316541,"2018-05-19",2010,2,"Rampart",236,36,"M","O",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","2000    BEVERLY                      BL","","(34.066, -118.2689)"
5316543,"2018-05-19",1915,18,"Southeast",1863,21,"M","B",12,"Weapon (carry/poss)","F","29820(B)PC","UNLAWFUL POSSESSION OF FIREARM W/PR JUV","400 E  118TH                        PL","","(33.9256, -118.2681)"
5316547,"2018-05-19",2145,2,"Rampart",238,17,"M","H",24,"Miscellaneous Other Violations","F","594(A)PC","VANDALISM","COLTON                       ST","BIXEL","(34.0625, -118.2556)"
5316551,"2018-05-19",1810,6,"Hollywood",656,44,"M","B",24,"Miscellaneous Other Violations","M","602.5(A)PC","UNAUTHORIZED ENTRY NONCOMMERCIAL DWELLNG","5900    BARTON                       AV","","(34.088, -118.3222)"
5316555,"2018-05-19",2000,19,"Mission",1974,25,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","14700    RAYEN                        ST","","(34.2337, -118.4536)"
5316560,"2018-05-19",2115,5,"Harbor",517,51,"F","H",9,"Forgery/Counterfeit","F","529PC","FALSE PERSONATE:SPEC CIRC","OPP","AVALON","(33.7829, -118.262)"
5316561,"2018-05-19",1800,6,"Hollywood",656,30,"M","B",24,"Miscellaneous Other Violations","M","602.5(A)PC","UNAUTHORIZED ENTRY NONCOMMERCIAL DWELLNG","5900    BARTON                       AV","","(34.088, -118.3222)"
5316562,"2018-05-19",2110,13,"Newton",1362,35,"M","H",24,"Miscellaneous Other Violations","F","3056PC","VIOLATION OF PAROLE:FELONY","51ST                         ST","WALL","(33.9965, -118.2718)"
5316564,"2018-05-19",1740,13,"Newton",1343,23,"M","H",24,"Miscellaneous Other Violations","F","3455(B)1PC","WARRANT-PETITION TO REVOKE COMMUNITY SUPVN","40TH                         PL","AVALON","(34.0102, -118.2653)"
5316566,"2018-05-19",2202,13,"Newton",1317,66,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","ALAMEDA","OLYMPIC","(34.0255, -118.2392)"
